ch1,ch2
-396,-920
104,352
120,-260
-540,636
376,668
516,-156
412,648
236,-544
412,-372
-140,20
248,-4
-360,-8
-132,132
792,124
512,-276
-524,-160
100,-248
148,-28
492,484
-408,-160
100,-152
532,868
224,-516
-116,-276
-408,488
500,-144
352,124
104,-360
484,124
496,228
248,-132
-264,-404
-16,-800
232,-232
500,120
120,24
-156,756
620,-268
-156,-232
868,360
352,-136
-24,-788
280,384
96,228
616,-652
-644,232
-20,100
748,120
-260,-772
496,-500
236,112
-16,-24
-4,-16
500,108
628,1380
1140,-160
-416,-656
-880,-16
384,-356
356,-492
-4,1016
924,500
-20,-404
4,-136
-12,-408
-156,-108
492,736
624,-876
124,140
376,0
108,-240
228,252
16,148
356,492
668,-776
-252,-648
-404,284
624,-156
140,628
264,-20
280,-276
-248,-120
-260,228
616,252
520,-284
488,-276
124,140
260,-408
-272,-400
380,-28
-8,404
368,268
12,-152
872,-508
500,-24
104,-12
-416,144
660,-152
632,492
492,-28
-656,252
100,-28
256,-672
-152,-136
252,-244
96,-136
252,-16
496,100
-536,12
20,116
992,-668
380,-508
508,148
-12,404
412,268
412,-148
-280,-536
224,-140
260,612
500,-488
-376,-8
248,-284
248,-544
-132,-496
532,500
632,236
-156,-24
-108,484
616,-108
-112,-284
500,-368
-388,-380
392,-788
376,-772
-16,-116
616,796
612,8
-524,-532
-632,-160
1404,-100
372,368
484,148
616,356
-152,-156
100,-512
-124,352
112,528
632,-140
-108,-756
-152,-152
120,-136
-268,872
736,-396
368,-524
104,648
236,-136
-260,-524
608,-516
-284,-156
360,-148
368,-4
244,-520
236,-660
480,-156
284,280
-276,-144
744,128
108,488
484,108
112,-372
-540,148
1152,124
-160,-620
-140,100
520,20
-240,-128
116,-128
224,-32
380,-252
152,240
232,-148
756,-388
244,-520
140,364
8,-524
